Episode no = 10; won: True; Q(s,a) = 373.5710505523067; reward = 94.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:12:18
Episode no = 650; won: True; Q(s,a) = 366.71079171615406; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:01
Episode no = 660; won: True; Q(s,a) = 369.84985417983836; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:01
Episode no = 670; won: True; Q(s,a) = 369.1298443157051; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:02
Episode no = 680; won: True; Q(s,a) = 365.11239868169525; reward = 91.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:02
Episode no = 690; won: True; Q(s,a) = 363.37475136806296; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:02
Episode no = 700; won: True; Q(s,a) = 362.5449870286752; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:03
Episode no = 710; won: True; Q(s,a) = 359.7421714780799; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:03
Episode no = 720; won: True; Q(s,a) = 352.01615105843547; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:04
Episode no = 730; won: True; Q(s,a) = 351.33104177017134; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:04
Episode no = 740; won: True; Q(s,a) = 413.27033027478984; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:04
Episode no = 750; won: True; Q(s,a) = 415.66230148929924; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:05
Episode no = 760; won: True; Q(s,a) = 351.327131283346; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:05
Episode no = 770; won: True; Q(s,a) = 417.53371001832113; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:06
Episode no = 780; won: True; Q(s,a) = 358.9128263339568; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:06
Episode no = 790; won: True; Q(s,a) = 352.5928753786044; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:06
Episode no = 800; won: True; Q(s,a) = 355.2064998659715; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:07
Episode no = 810; won: True; Q(s,a) = 358.9912944819596; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:07
Episode no = 820; won: True; Q(s,a) = 361.7924786408201; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:08
Episode no = 830; won: True; Q(s,a) = 411.81806966573726; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:08
Episode no = 840; won: True; Q(s,a) = 335.5877694981934; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:08
Episode no = 850; won: True; Q(s,a) = 353.7358921819356; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:09
Episode no = 860; won: True; Q(s,a) = 351.1373345496878; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:09
Episode no = 870; won: True; Q(s,a) = 355.8989646983558; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:10
Episode no = 880; won: True; Q(s,a) = 356.2518939029136; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:10
Episode no = 890; won: True; Q(s,a) = 356.3988720175961; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:10
Episode no = 900; won: True; Q(s,a) = 352.879934994093; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:11
Episode no = 910; won: True; Q(s,a) = 352.7286598687773; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:11
Episode no = 920; won: True; Q(s,a) = 357.11238247339446; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:11
Episode no = 930; won: True; Q(s,a) = 407.4043205972704; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:12
Episode no = 940; won: True; Q(s,a) = 359.323881273005; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:12
Episode no = 950; won: True; Q(s,a) = 357.1640624782432; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:13
Episode no = 960; won: True; Q(s,a) = 354.92501840291925; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:13
Episode no = 970; won: True; Q(s,a) = 405.78866891633464; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:13
Episode no = 980; won: True; Q(s,a) = 338.0219012461894; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:14
Episode no = 990; won: True; Q(s,a) = 358.21258901037044; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:14
Episode no = 1000; won: True; Q(s,a) = 334.59587502123287; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:15
Episode no = 1010; won: True; Q(s,a) = 351.9042229203616; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:15
Episode no = 1020; won: True; Q(s,a) = 415.58378323304976; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:16
Episode no = 1030; won: True; Q(s,a) = 336.76350237009217; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:16
Episode no = 1040; won: True; Q(s,a) = 410.0053027999861; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:16
Episode no = 1050; won: True; Q(s,a) = 414.56895265504147; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:17
Episode no = 1060; won: True; Q(s,a) = 351.5025201944113; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:17
Episode no = 1070; won: True; Q(s,a) = 351.98069599162466; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:18
Episode no = 1080; won: True; Q(s,a) = 349.8693765371206; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:18
Episode no = 1090; won: True; Q(s,a) = 352.08554413459785; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:18
Episode no = 1100; won: True; Q(s,a) = 410.17588401512364; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:19
Episode no = 1110; won: True; Q(s,a) = 414.8006640330691; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:19
Episode no = 1120; won: True; Q(s,a) = 347.97103819429424; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:19
Episode no = 1130; won: True; Q(s,a) = 410.94821984657017; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:20
Episode no = 1140; won: True; Q(s,a) = 355.2413185566818; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:20
Episode no = 1150; won: True; Q(s,a) = 356.887647476451; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:21
Episode no = 1160; won: True; Q(s,a) = 360.19757767437784; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:21
Episode no = 1170; won: True; Q(s,a) = 354.37327356192895; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:21
Episode no = 1180; won: True; Q(s,a) = 348.0060355807911; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:22
Episode no = 1190; won: True; Q(s,a) = 351.32792301413247; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:22
Episode no = 1200; won: True; Q(s,a) = 360.6356849634294; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:23
Episode no = 1210; won: True; Q(s,a) = 361.6366321805708; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:23
Episode no = 1220; won: True; Q(s,a) = 410.8158752331634; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:23
Episode no = 1230; won: True; Q(s,a) = 344.877140350904; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:24
Episode no = 1240; won: True; Q(s,a) = 345.1699209109456; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:24
Episode no = 1250; won: True; Q(s,a) = 342.94606488365645; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:25
Episode no = 1260; won: True; Q(s,a) = 341.0876998918985; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:25
Episode no = 1270; won: True; Q(s,a) = 359.31930911946324; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:25
Episode no = 1280; won: True; Q(s,a) = 343.7867467191261; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:26
Episode no = 1290; won: True; Q(s,a) = 410.6399012865712; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:26
Episode no = 1300; won: True; Q(s,a) = 409.10173779978567; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:26
Episode no = 1310; won: True; Q(s,a) = 346.9518665470321; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:27
Episode no = 1320; won: True; Q(s,a) = 411.9745586007201; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:27
Episode no = 1330; won: True; Q(s,a) = 407.2797111875493; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:28
Episode no = 1340; won: True; Q(s,a) = 348.6721294878697; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:28
Episode no = 1350; won: True; Q(s,a) = 346.5799581320073; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:28
Episode no = 1360; won: True; Q(s,a) = 348.9105892886582; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:29
Episode no = 1370; won: True; Q(s,a) = 352.1284861614765; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:29
Episode no = 1380; won: True; Q(s,a) = 350.6868664528084; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:30
Episode no = 1390; won: True; Q(s,a) = 408.5377416313537; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:30
Episode no = 1400; won: True; Q(s,a) = 334.10014357695206; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:31
Episode no = 1410; won: True; Q(s,a) = 339.6386153765526; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:31
Episode no = 1420; won: True; Q(s,a) = 339.9828545233998; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:31
Episode no = 1430; won: True; Q(s,a) = 354.3515866198285; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:32
Episode no = 1440; won: True; Q(s,a) = 339.3343933784147; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:32
Episode no = 1450; won: True; Q(s,a) = 352.4445744206145; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:32
Episode no = 1460; won: True; Q(s,a) = 337.0993513370357; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:33
Episode no = 1470; won: True; Q(s,a) = 335.7264810969506; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:33
Episode no = 1480; won: True; Q(s,a) = 337.80542722271855; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:34
Episode no = 1490; won: True; Q(s,a) = 339.5434605546301; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:34
Episode no = 1500; won: True; Q(s,a) = 350.0458963045529; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:35
Episode no = 1510; won: True; Q(s,a) = 353.4747429851848; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:35
Episode no = 1520; won: True; Q(s,a) = 402.7288050674956; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:35
Episode no = 1530; won: True; Q(s,a) = 407.68373936490934; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:36
Episode no = 1540; won: True; Q(s,a) = 330.45631758075524; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:36
Episode no = 1550; won: True; Q(s,a) = 337.8815676081714; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:37
Episode no = 1560; won: True; Q(s,a) = 339.50141148189323; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:37
Episode no = 1570; won: True; Q(s,a) = 349.91362369310446; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:37
Episode no = 1580; won: True; Q(s,a) = 341.19451535205036; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:38
Episode no = 1590; won: True; Q(s,a) = 330.5665971081487; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:38
Episode no = 1600; won: True; Q(s,a) = 408.2203305998909; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:39
Episode no = 1610; won: True; Q(s,a) = 341.9348846471904; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:39
Episode no = 1620; won: True; Q(s,a) = 335.4879626075491; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:39
Episode no = 1630; won: True; Q(s,a) = 324.62575248639655; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:40
Episode no = 1640; won: True; Q(s,a) = 346.6489550579815; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:40
Episode no = 1650; won: True; Q(s,a) = 335.06783338613786; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:41
Episode no = 1660; won: True; Q(s,a) = 404.053675265528; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:41
Episode no = 1670; won: True; Q(s,a) = 343.62987892234037; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:41
Episode no = 1680; won: True; Q(s,a) = 324.96597367339507; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:42
Episode no = 1690; won: True; Q(s,a) = 344.618457054296; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:42
Episode no = 1700; won: True; Q(s,a) = 335.59059658099244; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:43
Episode no = 1710; won: True; Q(s,a) = 402.4662861121441; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:43
Episode no = 1720; won: True; Q(s,a) = 342.0575431629519; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:43
Episode no = 1730; won: True; Q(s,a) = 402.0161573468207; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:44
Episode no = 1740; won: True; Q(s,a) = 403.9715130970161; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:44
Episode no = 1750; won: True; Q(s,a) = 398.7152910964117; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:44
Episode no = 1760; won: True; Q(s,a) = 401.1893888546323; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:45
Episode no = 1770; won: True; Q(s,a) = 330.17189290492126; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:45
Episode no = 1780; won: True; Q(s,a) = 330.6617264380776; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:46
Episode no = 1790; won: True; Q(s,a) = 399.2781409276718; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:46
Episode no = 1800; won: True; Q(s,a) = 326.5321443379711; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:46
Episode no = 1810; won: True; Q(s,a) = 328.2143759072695; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:47
Episode no = 1820; won: True; Q(s,a) = 327.23201825569276; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:47
Episode no = 1830; won: True; Q(s,a) = 396.4880921449013; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:48
Episode no = 1840; won: True; Q(s,a) = 327.8015815245981; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:48
Episode no = 1850; won: True; Q(s,a) = 326.51646688292624; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:49
Episode no = 1860; won: True; Q(s,a) = 344.9302550814956; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:49
Episode no = 1870; won: True; Q(s,a) = 398.94786793787125; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:49
Episode no = 1880; won: True; Q(s,a) = 328.8121013178941; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:50
Episode no = 1890; won: True; Q(s,a) = 327.40876385388776; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:50
Episode no = 1900; won: True; Q(s,a) = 343.3829329959125; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:50
Episode no = 1910; won: True; Q(s,a) = 396.2615029290568; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:51
Episode no = 1920; won: True; Q(s,a) = 397.3690011624779; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:51
Episode no = 1930; won: True; Q(s,a) = 327.6042509536503; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:52
Episode no = 1940; won: True; Q(s,a) = 391.78977560157836; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:52
Episode no = 1950; won: True; Q(s,a) = 325.2712568049235; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:52
Episode no = 1960; won: True; Q(s,a) = 345.3614970876621; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:53
Episode no = 1970; won: True; Q(s,a) = 340.52715564135843; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:53
Episode no = 1980; won: True; Q(s,a) = 394.5604427840956; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:54
Episode no = 1990; won: True; Q(s,a) = 326.5751898947083; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:54
Episode no = 2000; won: True; Q(s,a) = 326.97630608498; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:54
Episode no = 2010; won: True; Q(s,a) = 395.77319861022227; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:55
Episode no = 2020; won: True; Q(s,a) = 324.2036156630122; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:55
Episode no = 2030; won: True; Q(s,a) = 337.7566569480228; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:56
Episode no = 2040; won: True; Q(s,a) = 324.6620493467181; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:56
Episode no = 2050; won: True; Q(s,a) = 323.08791670197814; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:56
Episode no = 2060; won: True; Q(s,a) = 401.213492937194; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:57
Episode no = 2070; won: True; Q(s,a) = 343.8781394785633; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:57
Episode no = 2080; won: True; Q(s,a) = 322.9813287288903; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:58
Episode no = 2090; won: True; Q(s,a) = 398.3129648182471; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:58
Episode no = 2100; won: True; Q(s,a) = 398.01320952932906; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:58
Episode no = 2110; won: True; Q(s,a) = 336.6032625781375; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:59
Episode no = 2120; won: True; Q(s,a) = 393.49284478241384; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:19:59
Episode no = 2130; won: True; Q(s,a) = 334.1214893307746; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:00
Episode no = 2140; won: True; Q(s,a) = 393.95211376416205; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:00
Episode no = 2150; won: True; Q(s,a) = 321.8488637502087; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:01
Episode no = 2160; won: True; Q(s,a) = 391.57077839694995; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:01
Episode no = 2170; won: True; Q(s,a) = 393.36417736734006; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:01
Episode no = 2180; won: True; Q(s,a) = 332.4481313146439; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:02
Episode no = 2190; won: True; Q(s,a) = 323.769714720305; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:02
Episode no = 2200; won: True; Q(s,a) = 334.69884531318655; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:02
Episode no = 2210; won: True; Q(s,a) = 332.4116133029422; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:03
Episode no = 2220; won: True; Q(s,a) = 333.652435291856; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:03
Episode no = 2230; won: True; Q(s,a) = 389.4925439961146; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:04
Episode no = 2240; won: True; Q(s,a) = 336.4723100641743; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:04
Episode no = 2250; won: True; Q(s,a) = 334.3772657698323; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:05
Episode no = 2260; won: True; Q(s,a) = 391.51659809910643; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:05
Episode no = 2270; won: True; Q(s,a) = 328.40566967186965; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:05
Episode no = 2280; won: True; Q(s,a) = 329.29139272074406; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:06
Episode no = 2290; won: True; Q(s,a) = 390.04749159329725; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:06
Episode no = 2300; won: True; Q(s,a) = 325.18963454741765; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:06
Episode no = 2310; won: True; Q(s,a) = 318.30782771533194; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:07
Episode no = 2320; won: True; Q(s,a) = 319.1523613347438; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:07
Episode no = 2330; won: True; Q(s,a) = 322.78614439034425; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:08
Episode no = 2340; won: True; Q(s,a) = 320.0399555490345; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:08
Episode no = 2350; won: True; Q(s,a) = 334.1858336453431; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:09
Episode no = 2360; won: True; Q(s,a) = 385.6049314254252; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:09
Episode no = 2370; won: True; Q(s,a) = 339.35285038679945; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:09
Episode no = 2380; won: True; Q(s,a) = 320.2686625686107; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:10
Episode no = 2390; won: True; Q(s,a) = 337.46100585435386; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:10
Episode no = 2400; won: True; Q(s,a) = 320.9884448521324; reward = 90.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:11
Episode no = 2410; won: True; Q(s,a) = 334.13248233700085; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:11
Episode no = 2420; won: True; Q(s,a) = 386.65912398704495; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:11
Episode no = 2430; won: True; Q(s,a) = 322.3425109480328; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-03 16:20:12
Episode no = 10; won: True; Q(s,a) = 381.88826777211085; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:14
Episode no = 20; won: True; Q(s,a) = 383.87758529318614; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:14
Episode no = 30; won: True; Q(s,a) = 331.3462666056056; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:15
Episode no = 40; won: True; Q(s,a) = 383.40667395630226; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:15
Episode no = 50; won: True; Q(s,a) = 335.01292554945076; reward = 93.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:16
Episode no = 60; won: True; Q(s,a) = 342.2757117874154; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:16
Episode no = 70; won: True; Q(s,a) = 343.3598126720525; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:16
Episode no = 80; won: True; Q(s,a) = 343.1546975316271; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:17
Episode no = 90; won: True; Q(s,a) = 383.01977855907984; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:17
Episode no = 100; won: True; Q(s,a) = 381.1474013474957; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:18
Episode no = 110; won: True; Q(s,a) = 383.2848459281221; reward = 96.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:18
Episode no = 120; won: True; Q(s,a) = 334.0672481142091; reward = 95.0; and epsilon = 0.0, win percentage = 1.0, 2025-11-04 13:06:19
